date,text,place
2020-11-23 17:28:32,kritik an polizeieinsatz in ludwigsburg: empörte reaktionen auf anti-corona-demo https://t.co/4qawvrs3hp,Stuttgart
2020-11-23 17:28:31,kritik an polizeieinsatz in ludwigsburg: empörte reaktionen auf corona-leugner https://t.co/ga8bqzdama,Stuttgart
2020-11-23 17:28:30,"@hilavoku @ger_resistance ...super !..der kriminelle philanthrop soros, wegen 1000facher us- wahlmanipulation verha… https://t.co/gd0vmhyjx4",Stuttgart
2020-11-23 17:27:49,"corona, e-auto und die folgen: daimler scheint mit seinen arbeitnehmervertretern über kreuz zu sein. der umbau der… https://t.co/7agmj1hl0j",Stuttgart
2020-11-23 17:27:49,die namen der standorte für die impfzentren in der region stuttgart sickern durch. die landeshauptstadt bekommt gle… https://t.co/gdnbl63gbe,Stuttgart
2020-11-23 17:27:48,bis jetzt hat sich der teil-lockdown noch nicht positiv auf die lage in den altenpflegeheimen und in den krankenhäu… https://t.co/me4fa1zfad,Stuttgart
2020-11-23 17:16:35,@gesperrtesponge meine weil ich mich gerne in arsch ficken lasse nicht weil ich corona leugner bin hehe,Stuttgart
2020-11-23 17:15:31,"am mittwoch entscheiden bund und länder, wie in den kommenden wochen mit dem coronavirus umgegangen werden soll. lo… https://t.co/xrs9lfwgkd",Stuttgart
2020-11-23 17:09:50,@gesperrtesponge @julewasabi du kennst dich deine eigenen tweets junge „corona diktatur“ „die regierung nutzt coron… https://t.co/3xiuvocbd8,Stuttgart
2020-11-23 17:09:24,"👉 https://t.co/ct5nvx9o3r
am mittwoch entscheiden bund und länder, wie in den kommenden wochen mit dem #coronavirus… https://t.co/3dnc8cesas",Stuttgart
2020-11-23 17:06:43,"demolition party heute nachmittag in #stuttgart, outdoor und corona-konform https://t.co/wkvw6pfsmh",Stuttgart
2020-11-23 17:01:20,"vor dem corona-gipfel am mittwoch wird klar: der lockdown bleibt, abstand halten gilt im ganzen winter. nur an den… https://t.co/2w1i3yfkmx",Stuttgart
2020-11-23 17:01:04,@str_airport ist eure besucherterrasse aktuell eigentlich offen? oder corona-bedingt dicht?,Stuttgart
2020-11-23 16:54:33,protest gegen corona-maßnahmen: „querdenker“ demonstrieren mit autokorso in ulm https://t.co/27n2oyklbl,Stuttgart
2020-11-23 16:54:33,corona-pandemie und waldorfschulen: widerspenstige „waldis“ https://t.co/qztdssy4j0,Stuttgart
2020-11-23 16:54:22,@gesperrtesponge @julewasabi solche corona verschwörungstweets mit gefährlichem halbwissen spülst du jeden tag in meine tl,Stuttgart
2020-11-23 16:38:23,"die stadt ulm hatte den autokorso zunächst noch untersagt, doch das verwaltungsgericht sigmaringen gab dem einwand… https://t.co/2ixbfgacjq",Stuttgart
2020-11-23 16:38:23,in der corona-pandemie fallen anthroposophen und waldorf-anhänger immer wieder als gegner der schutzmaßnahmen auf.… https://t.co/j5ra1dov0y,Stuttgart
2020-11-23 16:37:45,"😂😂

kannst auch corona drüber schreiben. #vodafonestoerung https://t.co/lbmnlrqlef",Stuttgart
2020-11-23 16:30:51,#corona-impfung: #wacker chemie produziert für #curevac mehr als hundert millionen dosen impfstoff. das treibt den… https://t.co/tc9h7dcs9t,Stuttgart
2020-11-23 16:21:57,"update: coronavirus (stand: 23.11.2020 / 16:00 uhr)
um 30 ist die gesamtzahl der covid-19-fälle seit gestern im lan… https://t.co/1jrhmvnhaq",Stuttgart
2020-11-23 16:14:47,@jedentagpizzzaa durch corona wird erst sichtbar wie ignorant manche menschen sind,Stuttgart
2020-11-23 16:14:42,"#corona und auswirkungen im organisierten #sport – ergebnisse der wlsb-vereinsumfrage https://t.co/fpwtoe0gpr
@dosb_sportentw @km_bw",Stuttgart
2020-11-23 16:12:48,vor der #corona-konferenz von bund und ländern: südwest-dehoga warnt vor längerem teil-lockdown. @stimmeonline… https://t.co/cl22y6fq4p,Stuttgart
2020-11-23 16:08:24,berlin: verbandspräsident prof. dr. sensburg besucht corona-behandlungszentrum  https://t.co/tzqda6ebgd,Stuttgart
2020-11-23 16:06:11,"@oezgec1m im normalfall ja, aber nicht jetzt in der #corona pandemie.",Stuttgart
2020-11-23 16:00:14,und die allerwichtigste frage die uns alle in zeiten von corona umtreibt: böllern oder nicht böllern?,Stuttgart
2020-11-23 15:52:51,"#coronavirus im #remsmurrkreis: das sind die aktuellen fallzahlen.
https://t.co/bcpoezzf9z https://t.co/yg14spgytt",Stuttgart
2020-11-23 15:46:10,corona-pandemie und anthroposophie: „streit in der szene ist noch nicht entschieden“ https://t.co/nmzde7adz6,Stuttgart
2020-11-23 15:31:31,"dass staaten den kampf gegen corona beschleunigen, hat auch nebenwirkungen, schreibt andreas geldner. https://t.co/1fs9f0ajuh",Stuttgart
2020-11-23 15:31:30,impfgegner und corona-leugner werden oft in einem atemzug mit der waldorf- und anthroposophieszene genannt. ist das… https://t.co/l16ilnp9x9,Stuttgart
2020-11-23 15:22:00,corona-warn-app: datenschutz vor menschenleben? https://t.co/t4hnwhpv9y via @golem,Stuttgart
2020-11-23 15:11:09,"was lehrt die #corona-pandemie? 4 prominente wissenschaftler haben im auftrag der barmer, der @bertelsmannst stiftu… https://t.co/msimbhddam",Stuttgart
2020-11-23 15:08:33,laut diesem zeitungsbericht sind *nicht* kinder an schulen getestet worden; sondern kinder die *stationär* in krank… https://t.co/yxybrlmmdi,Stuttgart
2020-11-23 15:07:49,@khabenschaden laut dem zeitungsbericht sind *nicht* kinder an schulen getestet worden; sondern kinder die *station… https://t.co/1bzqqvy6mp,Stuttgart
2020-11-23 15:07:01,"wer mein kanzler werden will, der sollte immer vom wir reden!

corona-lockdown vor weihnachten – für merz gibt es i… https://t.co/rwsjsygeai",Stuttgart
2020-11-23 15:03:48,region neckar-alb: vergleichsweise glimpflich durchgekommen - auswirkungen der corona-krise auf d... https://t.co/u2y3l9ewfb,Stuttgart
2020-11-23 14:54:59,es gibt weiterhin partys in baden-württemberg. doch laut @imbawue hat es an diesem wochenende weniger verstöße gege… https://t.co/yc1mnohblk,Stuttgart
2020-11-23 14:49:06,"#lbbw_research was bedeutet die #impfstoffhoffnung für das jahr 2021? #uweburkert, #chefvolkswirt der #lbbw im inte… https://t.co/lg0jqxtwoa",Stuttgart
2020-11-23 14:39:38,"michael meyen spricht wichtige punkte bzgl. medialer berichterstattung zu corona an, hier in einem interview der ba… https://t.co/1qhgkiqzqe",Stuttgart
2020-11-23 14:37:26,mehr demokratie e.v.: aufruf: corona. das virus und die demokratie. https://t.co/2im6zfzp2a,Stuttgart
2020-11-23 14:24:03,baden-württembergs innenminister thomas strobl (cdu) ist überzeugt: weil die frequenz der corona-kontrollen erhöht… https://t.co/6ok9xrfioo,Stuttgart
2020-11-23 14:13:56,"#coronafolgen: zusammen mit @bertelsmannst &amp; 
@boschstiftung hat die barmer ein richtungspapier mit den lehren aus… https://t.co/dnals54ke3",Stuttgart
2020-11-23 14:00:40,"""#bildung wird kreativer und tiefer, wenn man #digitalemedien angemessen nutzt"", sagt bildungsforscherin @ucress vo… https://t.co/z4sxsarnh0",Stuttgart
2020-11-23 13:53:23,"@afdimbundestag @olafscholz wie hätte die afd das problem gelöst, was waren ihre ansätze zum thema corona?",Stuttgart
2020-11-23 13:48:00,@usatmrrw @kaffeedachs @pepa077 @birgitbessin weil der mensch unter anderem bereits eine grundimmunität gegen gripp… https://t.co/ipyzndyxkj,Stuttgart
2020-11-23 13:41:37,"-#corona ist nur eine lüge!!1!!!1
-hallo mama, ich bins #janaauskassel 

 #dissapointyourfamilyin5words",Stuttgart
2020-11-23 13:37:02,@neckarstar corona isch vorbei,Stuttgart
2020-11-23 13:30:52,kauf von corona-impfdosen: staaten im wettrennen um den impfstoff https://t.co/zpdwwqmji0,Stuttgart
2020-11-23 13:26:22,"#böllerverbot an #sylvester? das war doch schon vor dem #coronavirus , im letzten jahr 2019 im gespräch. ziemlich v… https://t.co/7sqir1mz1z",Stuttgart
2020-11-23 13:18:20,"„bundesländer, die (...) eine sinkende tendenz der inzidenz aufweisen, hätten die möglichkeit, von der verlängerung… https://t.co/69lieyen14",Stuttgart
2020-11-23 12:59:17,"@usatmrrw @kaffeedachs @pepa077 @birgitbessin ihr artikel ist von 2012. in meinem link wird explizit erwähnt, dass… https://t.co/gffto8vheu",Stuttgart
2020-11-23 12:57:43,fernsehpromi erkrankt: natascha ochsenknecht hat corona https://t.co/nb7dwbang6,Stuttgart
2020-11-23 12:54:14,"genau mein humor: in covid zeiten werbung von einer versicherung für trauerfallvorsorge zu bekommen....
#covid19 #wtf",Stuttgart
2020-11-23 12:46:10,die neue gew-landesvorsitzende monika stein verlangt dringend ein corona-schutzkonzept für die kalten monate. sie f… https://t.co/tcuinfthvw,Stuttgart
2020-11-23 12:45:04,die coronakrise beflügelt das geschäft von amazon &amp; co. die #retouren nehmen zu. https://t.co/yyczcmsjun,Stuttgart
2020-11-23 12:44:13,prinzessin michael von kent: frau des cousins der queen an covid-19 erkrankt https://t.co/4cdc5y1ydx,Stuttgart
2020-11-23 12:43:12,"der zweite ""teil-lockdown"" ist wahrscheinlich nicht so wirkungsvoll wie der erste. was bedeutet das? szenarien für… https://t.co/rrvwj38khc",Stuttgart
2020-11-23 12:42:03,"logistikdienstleister transoflex gibt tipps, wie die corona-impfstoffe sicher und schnell in ganz deutschland verte… https://t.co/o6yqjkppyj",Stuttgart
2020-11-23 12:41:34,"*corona
fuck doch nicht schon direkt ab handy",Stuttgart
2020-11-23 12:34:13,"@khabenschaden wenn unter der geamtbevölkerung ca. 0,1-0,15% corona-positive sind und unter kindern 0,5% positive,… https://t.co/ccahjrbl2f",Stuttgart
2020-11-23 12:23:54,die frau des cousins von queen elizabeth ii. ist an covid-19 erkrankt. prinzessin michael von kent isoliert sich im… https://t.co/zlvci8air7,Stuttgart
2020-11-23 12:23:53,"üblen husten und gliederschmerzen habe natascha ochsenknecht aufgrund ihrer covid-19-erkrankung gehabt, teilte das… https://t.co/cuho5neaid",Stuttgart
2020-11-23 12:13:18,"""ein hartes jahr für kassen und mitglieder""
kosten der corona-pandemie - krankenkasse warnt vor deutlich höheren zu… https://t.co/qchivfjpup",Stuttgart
2020-11-23 12:13:00,peik von bestenbostel von @vwgroup beim panel “karriere-killer corona?” vom @prreport_de camp: “kommunikation bleib… https://t.co/yuhzp8omho,Stuttgart
2020-11-23 12:02:41,new post: corona-impfstoff – nur für kontext-lesende https://t.co/htictnttqn,Stuttgart
2020-11-23 12:02:07,"studierende der hdm, die aufgrund der corona-pandemie in not geraten sind, haben die erneute chance auf zuwendung a… https://t.co/pjmqvcilyh",Stuttgart
2020-11-23 11:52:08,"ein studierenden-teamprojekt @ fme mitten in #corona-zeiten? mit einer portion agilität, motivation und guten techn… https://t.co/yeeeaisb8o",Stuttgart
2020-11-23 11:45:22,jetzt weiß ich endlich wofür cdu csu geschlossen steht: unions-länder wollen verkauf von silvesterböllern erlauben  https://t.co/mn6lx85kbc,Stuttgart
2020-11-23 11:45:19,florian mehnerts corona-kunstprojekt: gemeinsam einsam https://t.co/yupgdq6glz,Stuttgart
2020-11-23 11:44:28,"technologie kann ein baustein in der bekämpfung der pandemie sein.
je mehr die #corona-warn-app nutzen umso besser!… https://t.co/cjbu0ncpzd",Stuttgart
2020-11-23 11:44:23,"zeitung_energie ""corona hilft dem klima nur marginal: der co2-gehalt in der atmospäre ist 2019 nach einem bericht d… https://t.co/zixsvqscly",Stuttgart
2020-11-23 11:44:13,"#corona beeinträchtigt die wirtschaft massiv. wir haben das glück, als it-beratungsunternehmen &amp; experte für… https://t.co/s2zowji4ak",Stuttgart
2020-11-23 11:40:59,quarantäne in 54 stuttgarter kitas: corona-chaos in den kindergärten https://t.co/unhxb8qiqf,Stuttgart
2020-11-23 11:16:04,"die masken der gutmenschen fallen: kritiker der #corona-panik sollen #verfassungswidrig bekämpft werden, fordert ei… https://t.co/lptfdhiwvg",Stuttgart
2020-11-23 11:13:14,"virologe @c_drosten stellt medien ein halbjahreszeugnis aus: teilweise sind redaktionen auf einem guten weg, aber e… https://t.co/samyg2zewd",Stuttgart
2020-11-23 11:07:57,"@erikschwarzdorn @tiefseher es ist keine these, sondern fakt. und das wissen gerade auch die menschen in südeuropa… https://t.co/9zxlejiwjd",Stuttgart
2020-11-23 11:07:17,kunst für die corona-krise: der konzeptkünstler florian mehnert verpackt musiker in ballons und denkt über das lebe… https://t.co/ypnzwi2emn,Stuttgart
2020-11-23 11:07:16,"während die zahl der bestätigten corona-infizierten insgesamt stagniert, breitet sich das coronavirus an den schule… https://t.co/u5zy3osizs",Stuttgart
2020-11-23 11:00:15,eine #filteranlage für die #schule zum selberbauen 🔨 - mit einfachen mitteln und unkompliziert: @maxplanckpress hat… https://t.co/x5kws9c0we,Stuttgart
2020-11-23 10:59:36,"nach ihrer überstandenen #corona-infektion und den damit zusammenhängenden, teils lebensbedrohlichen erlebnissen, s… https://t.co/kybxmbbuyy",Stuttgart
2020-11-23 10:53:33,"sind unsere newsrooms am ende?
der heilige gral vieler verlagshäuser - in der corona-krise gehts aber auch ohne ihn… https://t.co/xjssg7elux",Stuttgart
2020-11-23 10:42:08,@aurelmertz kassel bleibt stabil! #corona gibts bei uns nicht https://t.co/ijuvvjmqmi,Stuttgart
2020-11-23 10:39:27,woher kommt der haß? der corona-schweigemarsch und die gegendemos – best of https://t.co/iqmpkhj9pv via @youtube,Stuttgart
2020-11-23 10:32:27,corona geh mal pls den nächsten planeten nerven 😪,Stuttgart
2020-11-23 10:27:25,"heute abend ist gesamtelternbeiratssitzung in der schule, nicht virtuell. da geh ich hin. warum auch nicht? in der… https://t.co/kh4l0qranf",Stuttgart
2020-11-23 10:21:44,"➡️ https://t.co/knumxj6ise 
nach ihrer überstandenen #corona-infektion und den damit zusammenhängenden, teils leben… https://t.co/adcidvzvip",Stuttgart
2020-11-23 10:19:07,"bundesgesundheitsminister jens spahn (cdu) rechnet noch in diesem jahr mit ersten #impfungen gegen das #coronavirus:
https://t.co/hqcybdfphu",Stuttgart
2020-11-23 10:18:24,bei der aussteuerung der kontaktmenge ist die zeit eine wesentliche variable. nur über eine intelligentes zeitmanag… https://t.co/7yiqvgiqt8,Stuttgart
2020-11-23 10:13:22,@jerryhebestreit das ist die übliche argumentation über einzelne formate. gerade die vielfalt ist ja wertvoll (kann… https://t.co/euftccjm4m,Stuttgart
2020-11-23 10:05:16,"wieso gerade die pandemie zeigt welche vorteile qm bietet, könnt ihr in diesem podcast nachhören:… https://t.co/iiafe0npo7",Stuttgart
2020-11-23 09:59:17,"#triage jetzt auch in #deutschland 

blöd wenn die pfleger:innen schulkinder haben. 

#corona https://t.co/jwjmwegeqy",Stuttgart
2020-11-23 09:47:41,"papierloses büro oder zettelwirtschaft?

die idee vom papierlosen büro klingt fabelhaft – und sollte in zeiten der… https://t.co/wmg3munevk",Stuttgart
2020-11-23 09:46:42,also so viel lässt sich schon mal sagen: die alljährliche sommerdelle in der besucherstatistik von… https://t.co/kvodxmgw7f,Stuttgart
2020-11-23 09:45:21,"‚corona‘ von #paulcelan, der heute vor hundert jahren in czernowitz geboren wurde: https://t.co/rqx3zugdqg",Stuttgart
2020-11-23 09:40:32,"wenn rechte für die ""freiheit"" kämpfen https://t.co/zuocshyjoq via @zeitonline",Stuttgart
2020-11-23 09:35:21,"@kernniko covid nach hause gebracht,tötet eventuell eltern oder großeltern?es waren 6 monate zeit,konzepte zu entwi… https://t.co/zrqmi2csho",Stuttgart
2020-11-23 09:32:36,@islaut1 @berdsalz genau so mache ich es auch ☺️ manche menschen sind super begabt im schreiben von zusammenfassung… https://t.co/bi9cbe6mjv,Stuttgart
2020-11-23 09:25:22,"@berndpaysan oder den redaktoren brennt schon der kittel.
schließlich residieren sie in der #corona-schweiz.",Stuttgart
2020-11-23 09:23:07,gleich geht's los bei der online-tagung des @bv_hkom. bin gespannt auf viele kolleg*innen und themen rund um hochsc… https://t.co/bs7r8l7azt,Stuttgart
2020-11-23 09:19:14,gestern konnte @winnehermann es sogar in #heute des #zdf hören. wegen der #corona-pandemie soll man bus und bahn me… https://t.co/zysk9vpyxf,Stuttgart
2020-11-23 09:12:03,ausflugstipp: chinesischer garten: trotz corona hat der garten des verschönerungsvereins offen. wir waren mit der…… https://t.co/dkpakhtqoo,Stuttgart
2020-11-23 08:54:01,*** bildplus inhalt *** corona-gipfel am mittwoch - das kommt jetzt auf die deutschen zu! https://t.co/dwtv96mdq5 #stuttgart #nachrichten,Stuttgart
2020-11-23 08:52:47,corona und schulunterricht: home-schooling verändert schüler mental https://t.co/cyn7u8kir6,Stuttgart
2020-11-23 08:49:29,baden-württemberg: corona-maßnahmen werden wohl verlängert https://t.co/xsipbvb7yf,Stuttgart
2020-11-23 08:49:05,neue corona-studie - schulen sind kein infektionsherd https://t.co/r8etqmzrob #stuttgart #nachrichten,Stuttgart
2020-11-23 08:43:39,corona-krise: mehrheit der deutschen ist laut umfrage gegen das silvesterfeuerwerk https://t.co/cvtofaz0nu,Stuttgart
2020-11-23 08:30:41,astrazeneca: nächster pharmakonzern vermeldet erfolg bei corona-impfstoff https://t.co/a7slmniyiu,Stuttgart
2020-11-23 08:28:40,soll das silvesterfeuerwerk in diesem jahr ausfallen? in dieser kontroversen debatte ist die mehrheit der deutschen… https://t.co/uwvkxctmm7,Stuttgart
2020-11-23 08:28:40,viele länder in europa sind wie deutschland ist im teil-lockdown. viele schulen können wegen corona nicht mehr voll… https://t.co/k5uijkxuf0,Stuttgart
2020-11-23 08:28:10,"corona und schulunterricht
home-schooling verändert schüler mental
https://t.co/k1dvljhlbc",Stuttgart
2020-11-23 08:27:41,"corona und schulunterricht
home-schooling verändert schüler mental
https://t.co/cwkhmkciri",Stuttgart
2020-11-23 08:19:28,corona-gipfel am mittwoch - das kommt jetzt auf die deutschen zu! https://t.co/bzr58xfupw #stuttgart #nachrichten,Stuttgart
2020-11-23 08:17:07,scheiße corona😏😏,Stuttgart
2020-11-23 08:15:28,immer noch aktuell: wir ihr euch mit smarten lampen ans lüften erinnern lassen könnt. #smarthome #covid19 https://t.co/5mv5bxcjp1,Stuttgart
2020-11-23 08:10:46,interessante gedanken abseits von corona... https://t.co/04qg3o2hnq,Stuttgart
2020-11-23 08:03:45,corona-news im live-ticker - intensivmediziner warnen vor überlastung https://t.co/gfxu8pvg05 #stuttgart #nachrichten,Stuttgart
2020-11-23 08:02:04,der vom britisch-schwedischen pharmakonzern astrazeneca und der britischen universität oxford entwickelte corona-im… https://t.co/lnzqdnnl6y,Stuttgart
2020-11-23 07:49:36,@sz durch die antiviralen #luftreiniger der @mannhummelgroup wird das infektionsrisiko z.b. in fitnessstudios deutl… https://t.co/5riww0uwjs,Stuttgart
2020-11-23 07:35:22,es gibt viele kinderärzte welche auf #homöopathie mit #globuli setzen anstatt auf wissenschaftlich fundierte medizi… https://t.co/bkveoyerkw,Stuttgart
2020-11-23 07:30:28,nach den #usa hat nun auch deutschland angekündigt noch in diesem jahr mit regulären impfungen gegen das… https://t.co/k3tfiz8taj,Stuttgart
2020-11-23 06:59:32,deutscher startup monitor 2020 (#dsm 2020) – startups in corona-zeiten #dsm2020 https://t.co/fepwhzqzrn… https://t.co/vnec3njyfl,Stuttgart
2020-11-23 06:30:39,"awwww,  das „risiko-ermittlung aktiv“ symbol in der corona-warn app leuchtet jetzt 😍",Stuttgart
2020-11-23 06:30:02,die zeit der schulschließungen und die sommerferien habt ihr natürlich nicht bei der berechnung der durchschnittswe… https://t.co/pexoycrtwm,Stuttgart
2020-11-23 06:27:13,maßnahmen in der corona-pandemie: fitnessstudios bangen um ihre zukunft https://t.co/cbuxouxstx,Stuttgart
2020-11-23 06:18:23,die corona-neuinfektionen in deutschland bleiben auf dem niveau der vergangenen woche. wie das rki am montag bekann… https://t.co/osnesnbnw8,Stuttgart
2020-11-23 06:18:23,"fitnessstudios in deutschland erleben schon den zweiten shutdown in diesem jahr. neue mitglieder bleiben fern, ande… https://t.co/fpjruthwb4",Stuttgart
2020-11-23 05:02:02,corona: nun hat es auch nerzfarm in frankreich erwischt / 23.11.2020 https://t.co/6mrktktrdv,Stuttgart
2020-11-23 04:57:43,"@theodorheinric4 @adotslaw @maltekaufmann jedes jahr sterben in d 20.000 menschen an lungenentzündung, 20.000 an re… https://t.co/9hcmrheg24",Stuttgart
2020-11-23 02:35:36,@deprifrei corona verschärft das ganze. dein leben ist natürlich etwas wert! du kannst es gerade nur nicht sehen 💐,Stuttgart
2020-11-23 02:06:33,regeneron &amp; roche: notfallzulassung für antikörper-cocktail zur covid-behandlung https://t.co/flghl0f5rd https://t.co/ae2rup8sht,Stuttgart
2020-11-23 01:55:16,die corona-pandemie wird langsam echt zum intelligenz-test.,Stuttgart
2020-11-23 01:47:39,@polenz_r leider hört die cdu nicht mehr auf #merkel. deswegen müssen in der #corona-pandemie tausende menschen in… https://t.co/hv9msz6htb,Stuttgart
2020-11-23 00:40:32,corona: nun hat es auch nerzfarm in frankreich erwischt / 23.11.2020 https://t.co/3zgpqmnd9a,Stuttgart
2020-11-23 00:14:39,"die corona-demonstrationen zeigen, dass immer mehr menschen spektakel mit politik verwechseln. nicht zuletzt 'ironi… https://t.co/ycofeciwi0",Stuttgart
2020-11-22 23:23:54,„zwischen märz und september 2020 gab es in england 24’387 mehr todesfälle in privathaushalten als erwartet und 164… https://t.co/i8ojlq2rvo,Stuttgart
2020-11-22 23:07:32,corona-impfstoff: faire verteilung geplant / 23.11.2020 https://t.co/cf2l3qrbq4,Stuttgart
2020-11-22 23:00:20,@stormageddon666 @gwup in bw: ein gesichtsschild oder „faceshild“ (schutzschild aus dünnem und hochtransparentem po… https://t.co/tjwsfgzqkp,Stuttgart
2020-11-22 22:44:13,"@drachenmamax2 3. feinstaub führt zu schädigungen, welche einen schweren covid-19 verlauf begünstigen.

aber alles… https://t.co/jgsqnjruw9",Stuttgart
2020-11-22 22:26:33,"@realalexblank besonders amüsant wird das, wenn man hört, was baerbock hier in bezug auf corona sagt: man müsse ane… https://t.co/3m1sjiwtyn",Stuttgart
2020-11-22 22:22:52,@takis_cgn_skg @biss89 @kattascha ich bitte um eine statistik nach der es in folge von corona-demos keine weiteren ansteckungen gab.,Stuttgart
2020-11-22 21:59:20,"""treffen nur für max 5 personen aus 2 haushalten außer an weihnachten und während des ersten vollmonds ab dem 180.… https://t.co/dxemviwyuh",Stuttgart
2020-11-22 21:26:21,"spd will lockdown verlängern knallhart-regeln bis zum
17. januar – mindestens!
...mit böllerverbot, betriebsferien… https://t.co/tzcf6rj9cq",Stuttgart
2020-11-22 21:25:58,die #covid19 pandemie darf inklusive schritte in den schulen nicht langfristig gefährden. auch sog. risikogruppen h… https://t.co/djpvlrifw8,Stuttgart
2020-11-22 21:07:09,"corona macht allen, die sich auf ein feuerwerk an silvester gefreut haben, offenbar einen strich durch die rechnung… https://t.co/xmfpdul9g3",Stuttgart
2020-11-22 20:59:38,"verstehe nicht, warum das nicht in allen schulen nachgebaut wird?
#covid19 #lockdownlight #maskenpflicht… https://t.co/zufvxouudv",Stuttgart
2020-11-22 20:49:13,"@dlfnachrichten @afp @ntvde @dlf_berlin ach ja stimmt, kinder unter 14 jahren können ja corona untereinander nicht übertragen...",Stuttgart
2020-11-22 20:46:35,die aktuell geltenden corona-beschränkungen sollen in deutschland im dezember teilweise noch verschärft werden. an… https://t.co/lhmm86svdm,Stuttgart
2020-11-22 19:50:05,corona-news im live-ticker - silvester-schock für die hauptstadt https://t.co/t8ps2d7pt8 #stuttgart #nachrichten,Stuttgart
2020-11-22 19:14:49,@gesperrtesponge ich wenn ich auf twitter gehe und sehe dass kevin wieder 1000 unfassbar dumme tweets über corona v… https://t.co/rvpgptmwgl,Stuttgart
2020-11-22 19:03:45,@franskeijer @narsodos @apothekerder das wird das „next big thing“ nach corona: verbot von kohlensäurehaltigen getr… https://t.co/easkpolbxi,Stuttgart
2020-11-22 18:51:03,"ich weiß echt nicht, was alle gegen corona haben.

.

.

.

.

.

.

.

so schlecht schmeckt es doch gar nicht! 🤷‍♂️ https://t.co/uz3327oynm",Stuttgart
2020-11-22 18:42:56,"@richardstreck und ich waren mal vor jahren auf einer anti-pelz-demo, die dann zu einer anti-fleisch-demo kippte. d… https://t.co/t4fa4yxh5u",Stuttgart
2020-11-22 18:36:01,keine infos über symptome: fußball-legende marta mit corona infiziert https://t.co/xx86vehx1h,Stuttgart
2020-11-22 18:36:00,ist sie selbst infiziert?: hilary duff befindet sich in corona-quarantäne https://t.co/t7iw8rxnfz,Stuttgart
2020-11-22 18:36:00,nach corona-infektion: r&amp;b-sänger jeremih nicht mehr auf der intensivstation https://t.co/wrv2avzkus,Stuttgart
2020-11-22 18:10:07,"15 neuinfektionen gibt es laut landratsamt im kreis.
https://t.co/iybzxkeg8q",Stuttgart
2020-11-22 18:04:05,baden-württemberg: mehr als 1500 neue corona-fälle bestätigt https://t.co/hly1cksrzp,Stuttgart
2020-11-22 18:03:45,wie steht es um die leistungsfähigkeit deutscher maschinenbauer für #schutzausrüstung und wie willig zeigt sich die… https://t.co/jybe5wiziw,Stuttgart
2020-11-22 18:01:07,"genau so ist es.
und wer schreit ""aber aber 6 monate..."" - wenn wir auf die letzten 6 wochen schauen sieht es nicht… https://t.co/aefuicdets",Stuttgart
2020-11-22 17:46:58,die zahl der bestätigten corona-infektionen ist in baden-württemberg um 1569 gestiegen. seit beginn der pandemie si… https://t.co/ekdb2tqhyt,Stuttgart
2020-11-22 17:28:10,"österreich: briefmarke auf toilettenpapier, für corona ein zuschlag, mit babyelefant = 1m abstand halten https://t.co/xgtbop30kw",Stuttgart
2020-11-22 17:26:06,"in #österreich wurde ein #rapidtest/#schnelltest auf #covid19 entwickelt, der sich auch für massen-screenings eigne… https://t.co/wlcuxmh8yi",Stuttgart
2020-11-22 17:06:44,"„schulen sind keine #pandemie-treiber.“
„schulen sind keine #pandemie-treiber.“
„schulen sind keine #pandemie-treib… https://t.co/vywfcxvmdx",Stuttgart
2020-11-22 16:55:58,jonas kaufmann: corona-pause lässt startenor jünger klingen https://t.co/lf60z8z40b,Stuttgart
2020-11-22 16:09:15,corona belastet krankenhäuser: kliniken rüsten ihre intensivbetten auf https://t.co/jiytqcbstn,Stuttgart
2020-11-22 16:05:07,"update: coronavirus (stand: 22.11.2020 / 16:00 uhr)

um 29 ist die gesamtzahl der covid-19-fälle seit gestern im la… https://t.co/k3cnklnfv8",Stuttgart
2020-11-22 15:51:20,das ist sehr spannend auch im hinblick auf behandlung und prävention von #covid https://t.co/hcmlbrqsvl,Stuttgart
2020-11-22 15:49:54,experten rechnen mit einer stabilisierung der corona-lage. im südwesten stehen bald 4800 beatmungsplätze bereit. https://t.co/llghxlr7qa,Stuttgart
2020-11-22 15:44:28,ich hab angst wenn die gegen corona impfen. die werden safe nichtmal meine vene finden und mich so lang abstechen b… https://t.co/8xgwbrxky2,Stuttgart
2020-11-22 15:39:47,vielleicht könnte man das - auch unabhängig von corona - einfach künftig grundsätzlich sein lassen mit der netzzuch… https://t.co/wcwghjye6q,Stuttgart
2020-11-22 15:34:39,corona-news im live-ticker - erste corona-fälle auf nerzfarm in frankreich https://t.co/kcgkitcqam #stuttgart #nachrichten,Stuttgart
2020-11-22 15:20:22,wo ist hier die empörung der #medien und #altparteien?anhänger #islamistischen #terror s zeigen kriegerisches #is-z… https://t.co/8udt82u7ll,Stuttgart
2020-11-22 15:01:42,"in @zdfaspekte hat unser @yannick_haan zum thema ""#generationenkonflikt durch #corona - vertieft die pandemie die g… https://t.co/ypzyobywgm",Stuttgart
2020-11-22 14:30:35,baden-württemberg: demonstration gegen corona-regeln in stuttgart https://t.co/tkopw9zjhb,Stuttgart
2020-11-22 14:21:31,"eine kritikerin der corona-politik sieht sich als „sophie scholl“, weil sie sich ähnlich engagiere wie widerstandsk… https://t.co/qmnspv4fj0",Stuttgart
